areaType,Nation,areaCode,date,newCases,cumCases,newFirstEpisodesBySpecimenDate,cumFirstEpisodesBySpecimenDate,newReinfectionsBySpecimenDate,cumReinfectionsBySpecimenDate,ratio,newCasesper100000,cumCasesper100000
nation,Wales,W92000004,02/06/2023,15,901952,14,856492,1,45460,31.7,0.47318612,28452.74448
nation,Wales,W92000004,01/06/2023,17,901937,90,856478,2,45459,31.7,0.536277603,28452.27129
nation,Wales,W92000004,31/05/2023,20,901920,17,856463,3,45457,31.7,0.630914826,28451.73502
nation,Wales,W92000004,30/05/2023,21,901900,17,856446,4,45454,31.7,0.662460568,28451.1041
nation,Wales,W92000004,29/05/2023,13,901879,11,856429,2,45450,31.7,0.410094637,28450.44164
nation,Wales,W92000004,28/05/2023,18,901866,13,856418,5,45448,31.7,0.567823344,28450.03155
nation,Wales,W92000004,27/05/2023,9,901848,8,856405,1,45443,31.7,0.283911672,28449.46372
nation,Wales,W92000004,26/05/2023,15,901839,12,856397,3,45442,31.7,0.47318612,28449.17981
nation,Wales,W92000004,25/05/2023,16,901824,99,856385,2,45439,31.7,0.504731861,28448.70662
nation,Wales,W92000004,24/05/2023,16,901808,16,856371,0,45437,31.7,0.504731861,28448.20189
nation,Wales,W92000004,23/05/2023,17,901792,16,856355,1,45437,31.7,0.536277603,28447.69716
nation,Wales,W92000004,22/05/2023,23,901775,16,856339,7,45436,31.7,0.72555205,28447.16088
nation,Wales,W92000004,21/05/2023,17,901752,15,856323,2,45429,31.7,0.536277603,28446.43533
nation,Wales,W92000004,20/05/2023,11,901735,10,856308,1,45427,31.7,0.347003155,28445.89905
nation,Wales,W92000004,19/05/2023,14,901724,12,856298,2,45426,31.7,0.441640379,28445.55205
nation,Wales,W92000004,18/05/2023,13,901710,13,856286,12,45424,31.7,0.410094637,28445.11041
nation,Wales,W92000004,17/05/2023,21,901697,18,856273,3,45424,31.7,0.662460568,28444.70032
nation,Wales,W92000004,16/05/2023,15,901676,12,856255,3,45421,31.7,0.47318612,28444.03785
nation,Wales,W92000004,15/05/2023,15,901661,14,856243,1,45418,31.7,0.47318612,28443.56467
nation,Wales,W92000004,14/05/2023,5,901646,4,856229,1,45417,31.7,0.157728707,28443.09148
nation,Wales,W92000004,13/05/2023,20,901641,18,856225,2,45416,31.7,0.630914826,28442.93375
nation,Wales,W92000004,12/05/2023,10,901621,9,856207,1,45414,31.7,0.315457413,28442.30284
nation,Wales,W92000004,11/05/2023,20,901611,20,856198,32,45413,31.7,0.630914826,28441.98738
nation,Wales,W92000004,10/05/2023,28,901591,24,856178,4,45413,31.7,0.883280757,28441.35647
nation,Wales,W92000004,09/05/2023,32,901563,27,856154,5,45409,31.7,1.009463722,28440.47319
nation,Wales,W92000004,08/05/2023,16,901531,11,856127,5,45404,31.7,0.504731861,28439.46372
nation,Wales,W92000004,07/05/2023,21,901515,17,856116,4,45399,31.7,0.662460568,28438.95899
nation,Wales,W92000004,06/05/2023,12,901494,10,856099,2,45395,31.7,0.378548896,28438.29653
nation,Wales,W92000004,05/05/2023,18,901482,14,856089,4,45393,31.7,0.567823344,28437.91798
nation,Wales,W92000004,04/05/2023,38,901464,29,856075,9,45389,31.7,1.19873817,28437.35016
nation,Wales,W92000004,03/05/2023,22,901426,19,856046,3,45380,31.7,0.694006309,28436.15142
nation,Wales,W92000004,02/05/2023,40,901404,36,856027,4,45377,31.7,1.261829653,28435.45741
nation,Wales,W92000004,01/05/2023,21,901364,19,855991,2,45373,31.7,0.662460568,28434.19558
nation,Wales,W92000004,30/04/2023,24,901343,18,855972,6,45371,31.7,0.757097792,28433.53312
nation,Wales,W92000004,29/04/2023,30,901319,23,855954,7,45365,31.7,0.94637224,28432.77603
nation,Wales,W92000004,28/04/2023,29,901289,27,855931,2,45358,31.7,0.914826498,28431.82965
nation,Wales,W92000004,27/04/2023,32,901260,28,855904,4,45356,31.7,1.009463722,28430.91483
nation,Wales,W92000004,26/04/2023,45,901228,38,855876,7,45352,31.7,1.41955836,28429.90536
nation,Wales,W92000004,25/04/2023,36,901183,32,855838,4,45345,31.7,1.135646688,28428.4858
nation,Wales,W92000004,24/04/2023,47,901147,42,855806,5,45341,31.7,1.482649842,28427.35016
nation,Wales,W92000004,23/04/2023,34,901100,30,855764,4,45336,31.7,1.072555205,28425.86751
nation,Wales,W92000004,22/04/2023,29,901066,26,855734,3,45332,31.7,0.914826498,28424.79495
nation,Wales,W92000004,21/04/2023,34,901037,29,855708,5,45329,31.7,1.072555205,28423.88013
nation,Wales,W92000004,20/04/2023,37,901003,32,855679,5,45324,31.7,1.167192429,28422.80757
nation,Wales,W92000004,19/04/2023,30,900966,24,855647,6,45319,31.7,0.94637224,28421.64038
nation,Wales,W92000004,18/04/2023,45,900936,37,855623,8,45313,31.7,1.41955836,28420.69401
nation,Wales,W92000004,17/04/2023,40,900891,35,855586,5,45305,31.7,1.261829653,28419.27445
nation,Wales,W92000004,16/04/2023,31,900851,26,855551,5,45300,31.7,0.977917981,28418.01262
nation,Wales,W92000004,15/04/2023,29,900820,23,855525,6,45295,31.7,0.914826498,28417.0347
nation,Wales,W92000004,14/04/2023,33,900791,29,855502,4,45289,31.7,1.041009464,28416.11987
nation,Wales,W92000004,13/04/2023,45,900758,39,855473,67,45285,31.7,1.41955836,28415.07886
nation,Wales,W92000004,12/04/2023,53,900713,48,855434,5,45279,31.7,1.67192429,28413.65931
nation,Wales,W92000004,11/04/2023,66,900660,55,855386,11,45274,31.7,2.082018927,28411.98738
nation,Wales,W92000004,10/04/2023,48,900594,36,855331,12,45263,31.7,1.514195584,28409.90536
nation,Wales,W92000004,09/04/2023,34,900546,29,855295,5,45251,31.7,1.072555205,28408.39117
nation,Wales,W92000004,08/04/2023,27,900512,19,855266,8,45246,31.7,0.851735016,28407.31861
nation,Wales,W92000004,07/04/2023,27,900485,23,855247,4,45238,31.7,0.851735016,28406.46688
nation,Wales,W92000004,06/04/2023,53,900458,36,855224,17,45234,31.7,1.67192429,28405.61514
nation,Wales,W92000004,05/04/2023,73,900405,64,855188,9,45217,31.7,2.302839117,28403.94322
nation,Wales,W92000004,04/04/2023,54,900332,43,855124,11,45208,31.7,1.703470032,28401.64038
nation,Wales,W92000004,03/04/2023,62,900278,41,855081,21,45197,31.7,1.955835962,28399.93691
nation,Wales,W92000004,02/04/2023,44,900216,36,855040,8,45176,31.7,1.388012618,28397.98107
nation,Wales,W92000004,01/04/2023,33,900172,21,855004,12,45168,31.7,1.041009464,28396.59306
nation,Wales,W92000004,31/03/2023,78,900139,62,854983,16,45156,31.7,2.460567823,28395.55205
nation,Wales,W92000004,30/03/2023,74,900061,56,854921,18,45140,31.7,2.334384858,28393.09148
nation,Wales,W92000004,29/03/2023,81,899987,63,854865,18,45122,31.7,2.555205047,28390.7571
nation,Wales,W92000004,28/03/2023,75,899906,54,854802,21,45104,31.7,2.365930599,28388.20189
nation,Wales,W92000004,27/03/2023,83,899831,66,854748,17,45083,31.7,2.61829653,28385.83596
nation,Wales,W92000004,26/03/2023,42,899748,33,854682,9,45066,31.7,1.324921136,28383.21767
nation,Wales,W92000004,25/03/2023,49,899706,37,854649,12,45057,31.7,1.545741325,28381.89274
nation,Wales,W92000004,24/03/2023,60,899657,49,854612,11,45045,31.7,1.892744479,28380.347
nation,Wales,W92000004,23/03/2023,72,899597,51,854563,21,45034,31.7,2.271293375,28378.45426
nation,Wales,W92000004,22/03/2023,80,899525,66,854512,14,45013,31.7,2.523659306,28376.18297
nation,Wales,W92000004,21/03/2023,96,899445,69,854446,27,44999,31.7,3.028391167,28373.65931
nation,Wales,W92000004,20/03/2023,88,899349,65,854377,23,44972,31.7,2.776025237,28370.63091
nation,Wales,W92000004,19/03/2023,50,899261,40,854312,10,44949,31.7,1.577287066,28367.85489
nation,Wales,W92000004,18/03/2023,56,899211,39,854272,17,44939,31.7,1.766561514,28366.2776
nation,Wales,W92000004,17/03/2023,89,899155,64,854233,25,44922,31.7,2.807570978,28364.51104
nation,Wales,W92000004,16/03/2023,107,899066,83,854169,24,44897,31.7,3.375394322,28361.70347
nation,Wales,W92000004,15/03/2023,101,898959,81,854086,20,44873,31.7,3.186119874,28358.32808
nation,Wales,W92000004,14/03/2023,125,898858,99,854005,26,44853,31.7,3.943217666,28355.14196
nation,Wales,W92000004,13/03/2023,133,898733,105,853906,28,44827,31.7,4.195583596,28351.19874
nation,Wales,W92000004,12/03/2023,86,898600,71,853801,15,44799,31.7,2.712933754,28347.00315
nation,Wales,W92000004,11/03/2023,72,898514,59,853730,13,44784,31.7,2.271293375,28344.29022
nation,Wales,W92000004,10/03/2023,101,898442,77,853671,24,44771,31.7,3.186119874,28342.01893
nation,Wales,W92000004,09/03/2023,88,898341,65,853594,23,44747,31.7,2.776025237,28338.83281
nation,Wales,W92000004,08/03/2023,97,898253,76,853529,21,44724,31.7,3.059936909,28336.05678
nation,Wales,W92000004,07/03/2023,127,898156,94,853453,33,44703,31.7,4.006309148,28332.99685
nation,Wales,W92000004,06/03/2023,106,898029,90,853359,16,44670,31.7,3.34384858,28328.99054
nation,Wales,W92000004,05/03/2023,65,897923,51,853269,14,44654,31.7,2.050473186,28325.64669
nation,Wales,W92000004,04/03/2023,56,897858,45,853218,11,44640,31.7,1.766561514,28323.59621
nation,Wales,W92000004,03/03/2023,59,897802,44,853173,15,44629,31.7,1.861198738,28321.82965
nation,Wales,W92000004,02/03/2023,88,897743,67,853129,21,44614,31.7,2.776025237,28319.96845
nation,Wales,W92000004,01/03/2023,89,897655,69,853062,20,44593,31.7,2.807570978,28317.19243
nation,Wales,W92000004,28/02/2023,65,897566,52,852993,13,44573,31.7,2.050473186,28314.38486
nation,Wales,W92000004,27/02/2023,97,897501,71,852941,26,44560,31.7,3.059936909,28312.33438
nation,Wales,W92000004,26/02/2023,39,897404,30,852870,9,44534,31.7,1.230283912,28309.27445
nation,Wales,W92000004,25/02/2023,40,897365,31,852840,9,44525,31.7,1.261829653,28308.04416
nation,Wales,W92000004,24/02/2023,63,897325,52,852809,11,44516,31.7,1.987381703,28306.78233
nation,Wales,W92000004,23/02/2023,72,897262,53,852757,19,44505,31.7,2.271293375,28304.79495
nation,Wales,W92000004,22/02/2023,64,897190,45,852704,19,44486,31.7,2.018927445,28302.52366
nation,Wales,W92000004,21/02/2023,67,897126,55,852659,12,44467,31.7,2.113564669,28300.50473
nation,Wales,W92000004,20/02/2023,70,897059,54,852604,16,44455,31.7,2.208201893,28298.39117
nation,Wales,W92000004,19/02/2023,49,896989,33,852550,16,44439,31.7,1.545741325,28296.18297
nation,Wales,W92000004,18/02/2023,49,896940,32,852517,17,44423,31.7,1.545741325,28294.63722
nation,Wales,W92000004,17/02/2023,76,896891,54,852485,22,44406,31.7,2.397476341,28293.09148
nation,Wales,W92000004,16/02/2023,67,896815,47,852431,20,44384,31.7,2.113564669,28290.69401
nation,Wales,W92000004,15/02/2023,92,896748,72,852384,20,44364,31.7,2.902208202,28288.58044
nation,Wales,W92000004,14/02/2023,77,896656,51,852312,26,44344,31.7,2.429022082,28285.67823
nation,Wales,W92000004,13/02/2023,49,896579,36,852261,13,44318,31.7,1.545741325,28283.24921
nation,Wales,W92000004,12/02/2023,41,896530,28,852225,13,44305,31.7,1.293375394,28281.70347
nation,Wales,W92000004,11/02/2023,37,896489,29,852197,8,44292,31.7,1.167192429,28280.41009
nation,Wales,W92000004,10/02/2023,50,896452,39,852168,11,44284,31.7,1.577287066,28279.2429
nation,Wales,W92000004,09/02/2023,57,896402,45,852129,12,44273,31.7,1.798107256,28277.66562
nation,Wales,W92000004,08/02/2023,67,896345,49,852084,18,44261,31.7,2.113564669,28275.86751
nation,Wales,W92000004,07/02/2023,58,896278,41,852035,17,44243,31.7,1.829652997,28273.75394
nation,Wales,W92000004,06/02/2023,74,896220,56,851994,18,44226,31.7,2.334384858,28271.92429
nation,Wales,W92000004,05/02/2023,38,896146,33,851938,5,44208,31.7,1.19873817,28269.58991
nation,Wales,W92000004,04/02/2023,25,896108,16,851905,9,44203,31.7,0.788643533,28268.39117
nation,Wales,W92000004,03/02/2023,46,896083,31,851889,15,44194,31.7,1.451104101,28267.60252
nation,Wales,W92000004,02/02/2023,56,896037,40,851858,84,44179,31.7,1.766561514,28266.15142
nation,Wales,W92000004,01/02/2023,60,895981,40,851818,20,44163,31.7,1.892744479,28264.38486
nation,Wales,W92000004,31/01/2023,61,895921,41,851778,20,44143,31.7,1.924290221,28262.49211
nation,Wales,W92000004,30/01/2023,66,895860,44,851737,22,44123,31.7,2.082018927,28260.56782
nation,Wales,W92000004,29/01/2023,25,895794,17,851693,8,44101,31.7,0.788643533,28258.4858
nation,Wales,W92000004,28/01/2023,19,895769,10,851676,9,44093,31.7,0.599369085,28257.69716
nation,Wales,W92000004,27/01/2023,37,895750,27,851666,10,44084,31.7,1.167192429,28257.09779
nation,Wales,W92000004,26/01/2023,47,895713,33,851639,51,44074,31.7,1.482649842,28255.9306
nation,Wales,W92000004,25/01/2023,52,895666,45,851606,7,44060,31.7,1.640378549,28254.44795
nation,Wales,W92000004,24/01/2023,38,895614,27,851561,11,44053,31.7,1.19873817,28252.80757
nation,Wales,W92000004,23/01/2023,46,895576,31,851534,15,44042,31.7,1.451104101,28251.60883
nation,Wales,W92000004,22/01/2023,24,895530,22,851503,2,44027,31.7,0.757097792,28250.15773
nation,Wales,W92000004,21/01/2023,15,895506,10,851481,5,44025,31.7,0.47318612,28249.40063
nation,Wales,W92000004,20/01/2023,38,895491,30,851471,8,44020,31.7,1.19873817,28248.92744
nation,Wales,W92000004,19/01/2023,60,895453,56,851441,59,44012,31.7,1.892744479,28247.72871
nation,Wales,W92000004,18/01/2023,47,895393,40,851385,7,44008,31.7,1.482649842,28245.83596
nation,Wales,W92000004,17/01/2023,40,895346,32,851345,8,44001,31.7,1.261829653,28244.35331
nation,Wales,W92000004,16/01/2023,47,895306,34,851313,13,43993,31.7,1.482649842,28243.09148
nation,Wales,W92000004,15/01/2023,22,895259,17,851279,5,43980,31.7,0.694006309,28241.60883
nation,Wales,W92000004,14/01/2023,31,895237,27,851262,4,43975,31.7,0.977917981,28240.91483
nation,Wales,W92000004,13/01/2023,36,895206,29,851235,7,43971,31.7,1.135646688,28239.93691
nation,Wales,W92000004,12/01/2023,57,895170,45,851206,124,43964,31.7,1.798107256,28238.80126
nation,Wales,W92000004,11/01/2023,38,895113,33,851161,5,43952,31.7,1.19873817,28237.00315
nation,Wales,W92000004,10/01/2023,71,895075,55,851128,16,43947,31.7,2.239747634,28235.80442
nation,Wales,W92000004,09/01/2023,59,895004,39,851073,20,43931,31.7,1.861198738,28233.56467
nation,Wales,W92000004,08/01/2023,48,894945,37,851034,11,43911,31.7,1.514195584,28231.70347
nation,Wales,W92000004,07/01/2023,41,894897,32,850997,9,43900,31.7,1.293375394,28230.18927
nation,Wales,W92000004,06/01/2023,76,894856,58,850965,18,43891,31.7,2.397476341,28228.8959
nation,Wales,W92000004,05/01/2023,93,894780,70,850907,265,43873,31.7,2.933753943,28226.49842
nation,Wales,W92000004,04/01/2023,102,894687,82,850837,20,43850,31.7,3.217665615,28223.56467
nation,Wales,W92000004,03/01/2023,112,894585,87,850755,25,43830,31.7,3.533123028,28220.347
nation,Wales,W92000004,02/01/2023,89,894473,65,850668,24,43805,31.7,2.807570978,28216.81388
nation,Wales,W92000004,01/01/2023,60,894384,48,850603,12,43781,31.7,1.892744479,28214.00631
nation,Wales,W92000004,31/12/2022,89,894324,75,850555,14,43769,31.7,2.807570978,28212.11356
nation,Wales,W92000004,30/12/2022,149,894235,101,850480,48,43755,31.7,4.700315457,28209.30599
nation,Wales,W92000004,29/12/2022,196,894086,630,850379,60,43707,31.7,6.1829653,28204.60568
nation,Wales,W92000004,28/12/2022,176,893890,118,850243,58,43647,31.7,5.552050473,28198.42271
nation,Wales,W92000004,27/12/2022,153,893714,104,850125,49,43589,31.7,4.826498423,28192.87066
nation,Wales,W92000004,26/12/2022,101,893561,74,850021,27,43540,31.7,3.186119874,28188.04416
nation,Wales,W92000004,25/12/2022,32,893460,27,849947,5,43513,31.7,1.009463722,28184.85804
nation,Wales,W92000004,24/12/2022,69,893428,53,849920,16,43508,31.7,2.176656151,28183.84858
nation,Wales,W92000004,23/12/2022,112,893359,80,849867,32,43492,31.7,3.533123028,28181.67192
nation,Wales,W92000004,22/12/2022,179,893247,821,849787,43,43460,31.7,5.646687697,28178.1388
nation,Wales,W92000004,21/12/2022,190,893068,124,849651,66,43417,31.7,5.993690852,28172.49211
nation,Wales,W92000004,20/12/2022,207,892878,152,849527,55,43351,31.7,6.529968454,28166.49842
nation,Wales,W92000004,19/12/2022,234,892671,159,849375,75,43296,31.7,7.38170347,28159.96845
nation,Wales,W92000004,18/12/2022,130,892437,93,849216,37,43221,31.7,4.100946372,28152.58675
nation,Wales,W92000004,17/12/2022,118,892307,84,849123,34,43184,31.7,3.722397476,28148.4858
nation,Wales,W92000004,16/12/2022,185,892189,138,849039,47,43150,31.7,5.835962145,28144.76341
nation,Wales,W92000004,15/12/2022,141,892004,594,848901,39,43103,31.7,4.447949527,28138.92744
nation,Wales,W92000004,14/12/2022,163,891863,118,848799,45,43064,31.7,5.141955836,28134.4795
nation,Wales,W92000004,13/12/2022,166,891700,119,848681,47,43019,31.7,5.23659306,28129.33754
nation,Wales,W92000004,12/12/2022,195,891534,150,848562,45,42972,31.7,6.151419558,28124.10095
nation,Wales,W92000004,11/12/2022,92,891339,72,848412,20,42927,31.7,2.902208202,28117.94953
nation,Wales,W92000004,10/12/2022,55,891247,40,848340,15,42907,31.7,1.735015773,28115.04732
nation,Wales,W92000004,09/12/2022,102,891192,75,848300,27,42892,31.7,3.217665615,28113.3123
nation,Wales,W92000004,08/12/2022,102,891090,71,848225,31,42865,31.7,3.217665615,28110.09464
nation,Wales,W92000004,07/12/2022,135,890988,103,848154,32,42834,31.7,4.258675079,28106.87697
nation,Wales,W92000004,06/12/2022,103,890853,77,848051,26,42802,31.7,3.249211356,28102.6183
nation,Wales,W92000004,05/12/2022,124,890750,95,847974,29,42776,31.7,3.911671924,28099.36909
nation,Wales,W92000004,04/12/2022,58,890626,50,847879,8,42747,31.7,1.829652997,28095.45741
nation,Wales,W92000004,03/12/2022,53,890568,36,847829,17,42739,31.7,1.67192429,28093.62776
nation,Wales,W92000004,02/12/2022,52,890515,41,847793,11,42722,31.7,1.640378549,28091.95584
nation,Wales,W92000004,01/12/2022,62,890463,46,847752,99,42711,31.7,1.955835962,28090.31546
nation,Wales,W92000004,30/11/2022,89,890401,58,847706,31,42695,31.7,2.807570978,28088.35962
nation,Wales,W92000004,29/11/2022,89,890312,63,847648,26,42664,31.7,2.807570978,28085.55205
nation,Wales,W92000004,28/11/2022,71,890223,55,847585,16,42638,31.7,2.239747634,28082.74448
nation,Wales,W92000004,27/11/2022,28,890152,22,847530,6,42622,31.7,0.883280757,28080.50473
nation,Wales,W92000004,26/11/2022,48,890124,32,847508,16,42616,31.7,1.514195584,28079.62145
nation,Wales,W92000004,25/11/2022,34,890076,26,847476,8,42600,31.7,1.072555205,28078.10726
nation,Wales,W92000004,24/11/2022,45,890042,31,847450,50,42592,31.7,1.41955836,28077.0347
nation,Wales,W92000004,23/11/2022,47,889997,39,847419,8,42578,31.7,1.482649842,28075.61514
nation,Wales,W92000004,22/11/2022,56,889950,41,847380,15,42570,31.7,1.766561514,28074.13249
nation,Wales,W92000004,21/11/2022,52,889894,40,847339,12,42555,31.7,1.640378549,28072.36593
nation,Wales,W92000004,20/11/2022,34,889842,30,847299,4,42543,31.7,1.072555205,28070.72555
nation,Wales,W92000004,19/11/2022,27,889808,22,847269,5,42539,31.7,0.851735016,28069.653
nation,Wales,W92000004,18/11/2022,40,889781,34,847247,6,42534,31.7,1.261829653,28068.80126
nation,Wales,W92000004,17/11/2022,52,889741,44,847213,8,42528,31.7,1.640378549,28067.53943
nation,Wales,W92000004,16/11/2022,36,889689,27,847169,9,42520,31.7,1.135646688,28065.89905
nation,Wales,W92000004,15/11/2022,46,889653,37,847142,9,42511,31.7,1.451104101,28064.76341
nation,Wales,W92000004,14/11/2022,57,889607,41,847105,16,42502,31.7,1.798107256,28063.3123
nation,Wales,W92000004,13/11/2022,27,889550,21,847064,6,42486,31.7,0.851735016,28061.5142
nation,Wales,W92000004,12/11/2022,30,889523,26,847043,4,42480,31.7,0.94637224,28060.66246
nation,Wales,W92000004,11/11/2022,40,889493,29,847017,11,42476,31.7,1.261829653,28059.71609
nation,Wales,W92000004,10/11/2022,41,889453,33,846988,8,42465,31.7,1.293375394,28058.45426
nation,Wales,W92000004,09/11/2022,40,889412,34,846955,6,42457,31.7,1.261829653,28057.16088
nation,Wales,W92000004,08/11/2022,53,889372,44,846921,9,42451,31.7,1.67192429,28055.89905
nation,Wales,W92000004,07/11/2022,48,889319,41,846877,7,42442,31.7,1.514195584,28054.22713
nation,Wales,W92000004,06/11/2022,46,889271,38,846836,8,42435,31.7,1.451104101,28052.71293
nation,Wales,W92000004,05/11/2022,29,889225,22,846798,7,42427,31.7,0.914826498,28051.26183
nation,Wales,W92000004,04/11/2022,38,889196,32,846776,6,42420,31.7,1.19873817,28050.347
nation,Wales,W92000004,03/11/2022,52,889158,384,846744,91,42414,31.7,1.640378549,28049.14826
nation,Wales,W92000004,02/11/2022,59,889106,37,846706,22,42400,31.7,1.861198738,28047.50789
nation,Wales,W92000004,01/11/2022,52,889047,33,846669,19,42378,31.7,1.640378549,28045.64669
