areaType,Nation,areaCode,date,newAdmissions,cumAdmissions,Ratio,newAdmissionsper100000,cumAdmissionper100000
nation,Scotland,S92000003,01/11/2020,104,10070,54.66,1.902671057,184.2297841
nation,Scotland,S92000003,31/10/2020,103,9966,54.66,1.884376143,182.3271131
nation,Scotland,S92000003,30/10/2020,130,9863,54.66,2.378338822,180.4427369
nation,Scotland,S92000003,29/10/2020,101,9733,54.66,1.847786315,178.0643981
nation,Scotland,S92000003,28/10/2020,131,9632,54.66,2.396633736,176.2166118
nation,Scotland,S92000003,27/10/2020,136,9501,54.66,2.488108306,173.819978
nation,Scotland,S92000003,26/10/2020,139,9365,54.66,2.542993048,171.3318697
nation,Scotland,S92000003,25/10/2020,114,9226,54.66,2.085620198,168.7888767
nation,Scotland,S92000003,24/10/2020,119,9112,54.66,2.177094768,166.7032565
nation,Scotland,S92000003,23/10/2020,131,8993,54.66,2.396633736,164.5261617
nation,Scotland,S92000003,22/10/2020,135,8862,54.66,2.469813392,162.129528
nation,Scotland,S92000003,21/10/2020,133,8727,54.66,2.433223564,159.6597146
nation,Scotland,S92000003,20/10/2020,135,8594,54.66,2.469813392,157.226491
nation,Scotland,S92000003,19/10/2020,138,8459,54.66,2.524698134,154.7566776
nation,Scotland,S92000003,18/10/2020,88,8321,54.66,1.609952433,152.2319795
nation,Scotland,S92000003,17/10/2020,87,8233,54.66,1.591657519,150.6220271
nation,Scotland,S92000003,16/10/2020,140,8146,54.66,2.561287962,149.0303696
nation,Scotland,S92000003,15/10/2020,104,8006,54.66,1.902671057,146.4690816
nation,Scotland,S92000003,14/10/2020,117,7902,54.66,2.14050494,144.5664105
nation,Scotland,S92000003,13/10/2020,123,7785,54.66,2.250274424,142.4259056
nation,Scotland,S92000003,12/10/2020,106,7662,54.66,1.939260885,140.1756312
nation,Scotland,S92000003,11/10/2020,81,7556,54.66,1.481888035,138.2363703
nation,Scotland,S92000003,10/10/2020,74,7475,54.66,1.353823637,136.7544823
nation,Scotland,S92000003,09/10/2020,81,7401,54.66,1.481888035,135.4006586
nation,Scotland,S92000003,08/10/2020,96,7320,54.66,1.756311745,133.9187706
nation,Scotland,S92000003,07/10/2020,86,7224,54.66,1.573362605,132.1624588
nation,Scotland,S92000003,06/10/2020,94,7138,54.66,1.719721917,130.5890962
nation,Scotland,S92000003,05/10/2020,74,7044,54.66,1.353823637,128.8693743
nation,Scotland,S92000003,04/10/2020,46,6970,54.66,0.841566045,127.5155507
nation,Scotland,S92000003,03/10/2020,49,6924,54.66,0.896450787,126.6739846
nation,Scotland,S92000003,02/10/2020,56,6875,54.66,1.024515185,125.7775338
nation,Scotland,S92000003,01/10/2020,63,6819,54.66,1.152579583,124.7530187
nation,Scotland,S92000003,30/09/2020,46,6756,54.66,0.841566045,123.6004391
nation,Scotland,S92000003,29/09/2020,31,6710,54.66,0.567142334,122.758873
nation,Scotland,S92000003,28/09/2020,44,6679,54.66,0.804976217,122.1917307
nation,Scotland,S92000003,27/09/2020,33,6635,54.66,0.603732162,121.3867545
nation,Scotland,S92000003,26/09/2020,34,6602,54.66,0.622027076,120.7830223
nation,Scotland,S92000003,25/09/2020,35,6568,54.66,0.64032199,120.1609952
nation,Scotland,S92000003,24/09/2020,33,6533,54.66,0.603732162,119.5206733
nation,Scotland,S92000003,23/09/2020,25,6500,54.66,0.45737285,118.9169411
nation,Scotland,S92000003,22/09/2020,31,6475,54.66,0.567142334,118.4595682
nation,Scotland,S92000003,21/09/2020,26,6444,54.66,0.475667764,117.8924259
nation,Scotland,S92000003,20/09/2020,17,6418,54.66,0.311013538,117.4167581
nation,Scotland,S92000003,19/09/2020,19,6401,54.66,0.347603366,117.1057446
nation,Scotland,S92000003,18/09/2020,13,6382,54.66,0.237833882,116.7581412
nation,Scotland,S92000003,17/09/2020,19,6369,54.66,0.347603366,116.5203074
nation,Scotland,S92000003,16/09/2020,30,6350,54.66,0.54884742,116.172704
nation,Scotland,S92000003,15/09/2020,17,6320,54.66,0.311013538,115.6238566
nation,Scotland,S92000003,14/09/2020,18,6303,54.66,0.329308452,115.312843
nation,Scotland,S92000003,13/09/2020,13,6285,54.66,0.237833882,114.9835346
nation,Scotland,S92000003,12/09/2020,15,6272,54.66,0.27442371,114.7457007
nation,Scotland,S92000003,11/09/2020,18,6257,54.66,0.329308452,114.471277
nation,Scotland,S92000003,10/09/2020,18,6239,54.66,0.329308452,114.1419685
nation,Scotland,S92000003,09/09/2020,8,6221,54.66,0.146359312,113.8126601
nation,Scotland,S92000003,08/09/2020,11,6213,54.66,0.201244054,113.6663008
nation,Scotland,S92000003,07/09/2020,14,6202,54.66,0.256128796,113.4650567
nation,Scotland,S92000003,06/09/2020,6,6188,54.66,0.109769484,113.2089279
nation,Scotland,S92000003,05/09/2020,8,6182,54.66,0.146359312,113.0991584
nation,Scotland,S92000003,04/09/2020,16,6174,54.66,0.292718624,112.9527991
nation,Scotland,S92000003,03/09/2020,4,6158,54.66,0.073179656,112.6600805
nation,Scotland,S92000003,02/09/2020,7,6154,54.66,0.128064398,112.5869008
nation,Scotland,S92000003,01/09/2020,3,6147,54.66,0.054884742,112.4588364
nation,Scotland,S92000003,31/08/2020,4,6144,54.66,0.073179656,112.4039517
nation,Scotland,S92000003,30/08/2020,3,6140,54.66,0.054884742,112.330772
nation,Scotland,S92000003,29/08/2020,4,6137,54.66,0.073179656,112.2758873
nation,Scotland,S92000003,28/08/2020,6,6133,54.66,0.109769484,112.2027076
nation,Scotland,S92000003,27/08/2020,9,6127,54.66,0.164654226,112.0929382
nation,Scotland,S92000003,26/08/2020,9,6118,54.66,0.164654226,111.9282839
nation,Scotland,S92000003,25/08/2020,8,6109,54.66,0.146359312,111.7636297
nation,Scotland,S92000003,24/08/2020,8,6101,54.66,0.146359312,111.6172704
nation,Scotland,S92000003,23/08/2020,1,6093,54.66,0.018294914,111.4709111
nation,Scotland,S92000003,22/08/2020,6,6092,54.66,0.109769484,111.4526162
nation,Scotland,S92000003,21/08/2020,4,6086,54.66,0.073179656,111.3428467
nation,Scotland,S92000003,20/08/2020,8,6082,54.66,0.146359312,111.269667
nation,Scotland,S92000003,19/08/2020,4,6074,54.66,0.073179656,111.1233077
nation,Scotland,S92000003,18/08/2020,3,6070,54.66,0.054884742,111.0501281
nation,Scotland,S92000003,17/08/2020,5,6067,54.66,0.09147457,110.9952433
nation,Scotland,S92000003,16/08/2020,2,6062,54.66,0.036589828,110.9037688
nation,Scotland,S92000003,15/08/2020,7,6060,54.66,0.128064398,110.8671789
nation,Scotland,S92000003,14/08/2020,4,6053,54.66,0.073179656,110.7391145
nation,Scotland,S92000003,13/08/2020,2,6049,54.66,0.036589828,110.6659349
nation,Scotland,S92000003,12/08/2020,2,6047,54.66,0.036589828,110.629345
nation,Scotland,S92000003,11/08/2020,2,6045,54.66,0.036589828,110.5927552
nation,Scotland,S92000003,10/08/2020,5,6043,54.66,0.09147457,110.5561654
nation,Scotland,S92000003,09/08/2020,0,6038,54.66,0,110.4646908
nation,Scotland,S92000003,08/08/2020,2,6038,54.66,0.036589828,110.4646908
nation,Scotland,S92000003,07/08/2020,4,6036,54.66,0.073179656,110.428101
nation,Scotland,S92000003,06/08/2020,0,6032,54.66,0,110.3549213
nation,Scotland,S92000003,05/08/2020,3,6032,54.66,0.054884742,110.3549213
nation,Scotland,S92000003,04/08/2020,1,6029,54.66,0.018294914,110.3000366
nation,Scotland,S92000003,03/08/2020,3,6028,54.66,0.054884742,110.2817417
nation,Scotland,S92000003,02/08/2020,0,6025,54.66,0,110.2268569
nation,Scotland,S92000003,01/08/2020,2,6025,54.66,0.036589828,110.2268569
nation,Scotland,S92000003,31/07/2020,3,6023,54.66,0.054884742,110.1902671
nation,Scotland,S92000003,30/07/2020,3,6020,54.66,0.054884742,110.1353824
nation,Scotland,S92000003,29/07/2020,2,6017,54.66,0.036589828,110.0804976
nation,Scotland,S92000003,28/07/2020,0,6015,54.66,0,110.0439078
nation,Scotland,S92000003,27/07/2020,2,6015,54.66,0.036589828,110.0439078
nation,Scotland,S92000003,26/07/2020,0,6013,54.66,0,110.007318
nation,Scotland,S92000003,25/07/2020,5,6013,54.66,0.09147457,110.007318
nation,Scotland,S92000003,24/07/2020,2,6008,54.66,0.036589828,109.9158434
nation,Scotland,S92000003,23/07/2020,1,6006,54.66,0.018294914,109.8792536
nation,Scotland,S92000003,22/07/2020,2,6005,54.66,0.036589828,109.8609587
nation,Scotland,S92000003,21/07/2020,0,6003,54.66,0,109.8243688
nation,Scotland,S92000003,20/07/2020,0,6003,54.66,0,109.8243688
nation,Scotland,S92000003,19/07/2020,2,6003,54.66,0.036589828,109.8243688
nation,Scotland,S92000003,18/07/2020,1,6001,54.66,0.018294914,109.787779
nation,Scotland,S92000003,17/07/2020,1,6000,54.66,0.018294914,109.7694841
nation,Scotland,S92000003,16/07/2020,2,5999,54.66,0.036589828,109.7511892
nation,Scotland,S92000003,15/07/2020,3,5997,54.66,0.054884742,109.7145993
nation,Scotland,S92000003,14/07/2020,1,5994,54.66,0.018294914,109.6597146
nation,Scotland,S92000003,13/07/2020,1,5993,54.66,0.018294914,109.6414197
nation,Scotland,S92000003,12/07/2020,1,5992,54.66,0.018294914,109.6231248
nation,Scotland,S92000003,11/07/2020,3,5991,54.66,0.054884742,109.6048299
nation,Scotland,S92000003,10/07/2020,3,5988,54.66,0.054884742,109.5499451
nation,Scotland,S92000003,09/07/2020,0,5985,54.66,0,109.4950604
nation,Scotland,S92000003,08/07/2020,0,5985,54.66,0,109.4950604
nation,Scotland,S92000003,07/07/2020,2,5985,54.66,0.036589828,109.4950604
nation,Scotland,S92000003,06/07/2020,2,5983,54.66,0.036589828,109.4584705
nation,Scotland,S92000003,05/07/2020,1,5981,54.66,0.018294914,109.4218807
nation,Scotland,S92000003,04/07/2020,1,5980,54.66,0.018294914,109.4035858
nation,Scotland,S92000003,03/07/2020,2,5979,54.66,0.036589828,109.3852909
nation,Scotland,S92000003,02/07/2020,1,5977,54.66,0.018294914,109.3487011
nation,Scotland,S92000003,01/07/2020,3,5976,54.66,0.054884742,109.3304061
nation,Scotland,S92000003,30/06/2020,1,5973,54.66,0.018294914,109.2755214
nation,Scotland,S92000003,29/06/2020,1,5972,54.66,0.018294914,109.2572265
nation,Scotland,S92000003,28/06/2020,3,5971,54.66,0.054884742,109.2389316
nation,Scotland,S92000003,27/06/2020,3,5968,54.66,0.054884742,109.1840468
nation,Scotland,S92000003,26/06/2020,0,5965,54.66,0,109.1291621
nation,Scotland,S92000003,25/06/2020,2,5965,54.66,0.036589828,109.1291621
nation,Scotland,S92000003,24/06/2020,3,5963,54.66,0.054884742,109.0925723
nation,Scotland,S92000003,23/06/2020,5,5960,54.66,0.09147457,109.0376875
nation,Scotland,S92000003,22/06/2020,5,5955,54.66,0.09147457,108.946213
nation,Scotland,S92000003,21/06/2020,1,5950,54.66,0.018294914,108.8547384
nation,Scotland,S92000003,20/06/2020,2,5949,54.66,0.036589828,108.8364435
nation,Scotland,S92000003,19/06/2020,4,5947,54.66,0.073179656,108.7998536
nation,Scotland,S92000003,18/06/2020,2,5943,54.66,0.036589828,108.726674
nation,Scotland,S92000003,17/06/2020,5,5941,54.66,0.09147457,108.6900842
nation,Scotland,S92000003,16/06/2020,5,5936,54.66,0.09147457,108.5986096
nation,Scotland,S92000003,15/06/2020,6,5931,54.66,0.109769484,108.507135
nation,Scotland,S92000003,14/06/2020,6,5925,54.66,0.109769484,108.3973655
nation,Scotland,S92000003,13/06/2020,4,5919,54.66,0.073179656,108.287596
nation,Scotland,S92000003,12/06/2020,3,5915,54.66,0.054884742,108.2144164
nation,Scotland,S92000003,11/06/2020,7,5912,54.66,0.128064398,108.1595317
nation,Scotland,S92000003,10/06/2020,7,5905,54.66,0.128064398,108.0314673
nation,Scotland,S92000003,09/06/2020,5,5898,54.66,0.09147457,107.9034029
nation,Scotland,S92000003,08/06/2020,3,5893,54.66,0.054884742,107.8119283
nation,Scotland,S92000003,07/06/2020,6,5890,54.66,0.109769484,107.7570435
nation,Scotland,S92000003,06/06/2020,6,5884,54.66,0.109769484,107.6472741
nation,Scotland,S92000003,05/06/2020,10,5878,54.66,0.18294914,107.5375046
nation,Scotland,S92000003,04/06/2020,6,5868,54.66,0.109769484,107.3545554
nation,Scotland,S92000003,03/06/2020,7,5862,54.66,0.128064398,107.2447859
nation,Scotland,S92000003,02/06/2020,5,5855,54.66,0.09147457,107.1167216
nation,Scotland,S92000003,01/06/2020,7,5850,54.66,0.128064398,107.025247
nation,Scotland,S92000003,31/05/2020,10,5843,54.66,0.18294914,106.8971826
nation,Scotland,S92000003,30/05/2020,4,5833,54.66,0.073179656,106.7142334
nation,Scotland,S92000003,29/05/2020,10,5829,54.66,0.18294914,106.6410538
nation,Scotland,S92000003,28/05/2020,6,5819,54.66,0.109769484,106.4581046
nation,Scotland,S92000003,27/05/2020,11,5813,54.66,0.201244054,106.3483352
nation,Scotland,S92000003,26/05/2020,14,5802,54.66,0.256128796,106.1470911
nation,Scotland,S92000003,25/05/2020,13,5788,54.66,0.237833882,105.8909623
nation,Scotland,S92000003,24/05/2020,8,5775,54.66,0.146359312,105.6531284
nation,Scotland,S92000003,23/05/2020,14,5767,54.66,0.256128796,105.5067691
nation,Scotland,S92000003,22/05/2020,16,5753,54.66,0.292718624,105.2506403
nation,Scotland,S92000003,21/05/2020,13,5737,54.66,0.237833882,104.9579217
nation,Scotland,S92000003,20/05/2020,18,5724,54.66,0.329308452,104.7200878
nation,Scotland,S92000003,19/05/2020,13,5706,54.66,0.237833882,104.3907794
nation,Scotland,S92000003,18/05/2020,27,5693,54.66,0.493962678,104.1529455
nation,Scotland,S92000003,17/05/2020,9,5666,54.66,0.164654226,103.6589828
nation,Scotland,S92000003,16/05/2020,18,5657,54.66,0.329308452,103.4943286
nation,Scotland,S92000003,15/05/2020,31,5639,54.66,0.567142334,103.1650201
nation,Scotland,S92000003,14/05/2020,27,5608,54.66,0.493962678,102.5978778
nation,Scotland,S92000003,13/05/2020,27,5581,54.66,0.493962678,102.1039151
nation,Scotland,S92000003,12/05/2020,37,5554,54.66,0.676911819,101.6099524
nation,Scotland,S92000003,11/05/2020,33,5517,54.66,0.603732162,100.9330406
nation,Scotland,S92000003,10/05/2020,27,5484,54.66,0.493962678,100.3293085
nation,Scotland,S92000003,09/05/2020,21,5457,54.66,0.384193194,99.83534577
nation,Scotland,S92000003,08/05/2020,32,5436,54.66,0.585437248,99.45115258
nation,Scotland,S92000003,07/05/2020,37,5404,54.66,0.676911819,98.86571533
nation,Scotland,S92000003,06/05/2020,44,5367,54.66,0.804976217,98.18880351
nation,Scotland,S92000003,05/05/2020,40,5323,54.66,0.731796561,97.3838273
nation,Scotland,S92000003,04/05/2020,52,5283,54.66,0.951335529,96.65203074
nation,Scotland,S92000003,03/05/2020,40,5231,54.66,0.731796561,95.70069521
nation,Scotland,S92000003,02/05/2020,46,5191,54.66,0.841566045,94.96889865
nation,Scotland,S92000003,01/05/2020,55,5145,54.66,1.006220271,94.1273326
nation,Scotland,S92000003,30/04/2020,56,5090,54.66,1.024515185,93.12111233
nation,Scotland,S92000003,29/04/2020,49,5034,54.66,0.896450787,92.09659715
nation,Scotland,S92000003,28/04/2020,72,4985,54.66,1.317233809,91.20014636
nation,Scotland,S92000003,27/04/2020,74,4913,54.66,1.353823637,89.88291255
nation,Scotland,S92000003,26/04/2020,39,4839,54.66,0.713501647,88.52908891
nation,Scotland,S92000003,25/04/2020,42,4800,54.66,0.768386389,87.81558727
nation,Scotland,S92000003,24/04/2020,91,4758,54.66,1.664837175,87.04720088
nation,Scotland,S92000003,23/04/2020,66,4667,54.66,1.207464325,85.3823637
nation,Scotland,S92000003,22/04/2020,66,4601,54.66,1.207464325,84.17489938
nation,Scotland,S92000003,21/04/2020,69,4535,54.66,1.262349067,82.96743505
nation,Scotland,S92000003,20/04/2020,67,4466,54.66,1.225759239,81.70508599
nation,Scotland,S92000003,19/04/2020,58,4399,54.66,1.061105013,80.47932675
nation,Scotland,S92000003,18/04/2020,75,4341,54.66,1.372118551,79.41822173
nation,Scotland,S92000003,17/04/2020,109,4266,54.66,1.994145628,78.04610318
nation,Scotland,S92000003,16/04/2020,97,4157,54.66,1.774606659,76.05195756
nation,Scotland,S92000003,15/04/2020,98,4060,54.66,1.792901573,74.2773509
nation,Scotland,S92000003,14/04/2020,101,3962,54.66,1.847786315,72.48444932
nation,Scotland,S92000003,13/04/2020,103,3861,54.66,1.884376143,70.63666301
nation,Scotland,S92000003,12/04/2020,85,3758,54.66,1.555067691,68.75228686
nation,Scotland,S92000003,11/04/2020,80,3673,54.66,1.463593121,67.19721917
nation,Scotland,S92000003,10/04/2020,116,3593,54.66,2.122210026,65.73362605
nation,Scotland,S92000003,09/04/2020,132,3477,54.66,2.41492865,63.61141603
nation,Scotland,S92000003,08/04/2020,157,3345,54.66,2.8723015,61.19648738
nation,Scotland,S92000003,07/04/2020,171,3188,54.66,3.128430296,58.32418588
nation,Scotland,S92000003,06/04/2020,203,3017,54.66,3.713867545,55.19575558
nation,Scotland,S92000003,05/04/2020,158,2814,54.66,2.890596414,51.48188804
nation,Scotland,S92000003,04/04/2020,154,2656,54.66,2.817416758,48.59129162
nation,Scotland,S92000003,03/04/2020,214,2502,54.66,3.915111599,45.77387486
nation,Scotland,S92000003,02/04/2020,169,2288,54.66,3.091840468,41.85876326
nation,Scotland,S92000003,01/04/2020,214,2119,54.66,3.915111599,38.7669228
nation,Scotland,S92000003,31/03/2020,186,1905,54.66,3.402854007,34.8518112
nation,Scotland,S92000003,30/03/2020,190,1719,54.66,3.476033663,31.44895719
nation,Scotland,S92000003,29/03/2020,139,1529,54.66,2.542993048,27.97292353
nation,Scotland,S92000003,28/03/2020,160,1390,54.66,2.927186242,25.42993048
nation,Scotland,S92000003,27/03/2020,150,1230,54.66,2.744237102,22.50274424
nation,Scotland,S92000003,26/03/2020,157,1080,54.66,2.8723015,19.75850714
nation,Scotland,S92000003,25/03/2020,125,923,54.66,2.286864252,16.88620563
nation,Scotland,S92000003,24/03/2020,96,798,54.66,1.756311745,14.59934138
nation,Scotland,S92000003,23/03/2020,95,702,54.66,1.738016831,12.84302964
nation,Scotland,S92000003,22/03/2020,53,607,54.66,0.969630443,11.10501281
nation,Scotland,S92000003,21/03/2020,64,554,54.66,1.170874497,10.13538236
nation,Scotland,S92000003,20/03/2020,72,490,54.66,1.317233809,8.964507867
nation,Scotland,S92000003,19/03/2020,44,418,54.66,0.804976217,7.647274058
nation,Scotland,S92000003,18/03/2020,45,374,54.66,0.823271131,6.842297841
nation,Scotland,S92000003,17/03/2020,42,329,54.66,0.768386389,6.019026711
nation,Scotland,S92000003,16/03/2020,30,287,54.66,0.54884742,5.250640322
nation,Scotland,S92000003,15/03/2020,17,257,54.66,0.311013538,4.701792902
nation,Scotland,S92000003,14/03/2020,21,240,54.66,0.384193194,4.390779363
nation,Scotland,S92000003,13/03/2020,24,219,54.66,0.439077936,4.006586169
nation,Scotland,S92000003,12/03/2020,23,195,54.66,0.420783022,3.567508233
nation,Scotland,S92000003,11/03/2020,27,172,54.66,0.493962678,3.14672521
nation,Scotland,S92000003,10/03/2020,29,145,54.66,0.530552506,2.652762532
nation,Scotland,S92000003,09/03/2020,19,116,54.66,0.347603366,2.122210026
nation,Scotland,S92000003,08/03/2020,10,97,54.66,0.18294914,1.774606659
nation,Scotland,S92000003,07/03/2020,9,87,54.66,0.164654226,1.591657519
nation,Scotland,S92000003,06/03/2020,23,78,54.66,0.420783022,1.427003293
nation,Scotland,S92000003,05/03/2020,18,55,54.66,0.329308452,1.006220271
nation,Scotland,S92000003,04/03/2020,9,37,54.66,0.164654226,0.676911819
nation,Scotland,S92000003,03/03/2020,14,28,54.66,0.256128796,0.512257592
nation,Scotland,S92000003,02/03/2020,11,14,54.66,0.201244054,0.256128796
nation,Scotland,S92000003,01/03/2020,3,3,54.66,0.054884742,0.054884742
nation,Wales,W92000004,12/07/2023,5,43631,31.7,0.157728707,1376.37224
nation,Wales,W92000004,11/07/2023,0,43626,31.7,0,1376.214511
nation,Wales,W92000004,10/07/2023,0,43626,31.7,0,1376.214511
nation,Wales,W92000004,09/07/2023,0,43626,31.7,0,1376.214511
nation,Wales,W92000004,08/07/2023,0,43626,31.7,0,1376.214511
nation,Wales,W92000004,07/07/2023,0,43626,31.7,0,1376.214511
nation,Wales,W92000004,06/07/2023,0,43626,31.7,0,1376.214511
nation,Wales,W92000004,05/07/2023,2,43626,31.7,0.063091483,1376.214511
nation,Wales,W92000004,04/07/2023,0,43624,31.7,0,1376.15142
nation,Wales,W92000004,03/07/2023,0,43624,31.7,0,1376.15142
nation,Wales,W92000004,02/07/2023,0,43624,31.7,0,1376.15142
nation,Wales,W92000004,01/07/2023,0,43624,31.7,0,1376.15142
nation,Wales,W92000004,30/06/2023,0,43624,31.7,0,1376.15142
nation,Wales,W92000004,29/06/2023,0,43624,31.7,0,1376.15142
nation,Wales,W92000004,28/06/2023,2,43624,31.7,0.063091483,1376.15142
nation,Wales,W92000004,27/06/2023,0,43622,31.7,0,1376.088328
nation,Wales,W92000004,26/06/2023,0,43622,31.7,0,1376.088328
nation,Wales,W92000004,25/06/2023,0,43622,31.7,0,1376.088328
nation,Wales,W92000004,24/06/2023,0,43622,31.7,0,1376.088328
nation,Wales,W92000004,23/06/2023,0,43622,31.7,0,1376.088328
nation,Wales,W92000004,22/06/2023,0,43622,31.7,0,1376.088328
nation,Wales,W92000004,21/06/2023,2,43622,31.7,0.063091483,1376.088328
nation,Wales,W92000004,20/06/2023,0,43620,31.7,0,1376.025237
nation,Wales,W92000004,19/06/2023,0,43620,31.7,0,1376.025237
nation,Wales,W92000004,18/06/2023,0,43620,31.7,0,1376.025237
nation,Wales,W92000004,17/06/2023,0,43620,31.7,0,1376.025237
nation,Wales,W92000004,16/06/2023,0,43620,31.7,0,1376.025237
nation,Wales,W92000004,15/06/2023,0,43620,31.7,0,1376.025237
nation,Wales,W92000004,14/06/2023,2,43620,31.7,0.063091483,1376.025237
nation,Wales,W92000004,13/06/2023,0,43618,31.7,0,1375.962145
nation,Wales,W92000004,12/06/2023,0,43618,31.7,0,1375.962145
nation,Wales,W92000004,11/06/2023,0,43618,31.7,0,1375.962145
nation,Wales,W92000004,10/06/2023,0,43618,31.7,0,1375.962145
nation,Wales,W92000004,09/06/2023,0,43618,31.7,0,1375.962145
nation,Wales,W92000004,08/06/2023,0,43618,31.7,0,1375.962145
nation,Wales,W92000004,07/06/2023,6,43618,31.7,0.189274448,1375.962145
nation,Wales,W92000004,06/06/2023,0,43612,31.7,0,1375.772871
nation,Wales,W92000004,05/06/2023,0,43612,31.7,0,1375.772871
nation,Wales,W92000004,04/06/2023,0,43612,31.7,0,1375.772871
nation,Wales,W92000004,03/06/2023,0,43612,31.7,0,1375.772871
nation,Wales,W92000004,02/06/2023,0,43612,31.7,0,1375.772871
nation,Wales,W92000004,01/06/2023,0,43612,31.7,0,1375.772871
nation,Wales,W92000004,31/05/2023,1,43612,31.7,0.031545741,1375.772871
nation,Wales,W92000004,30/05/2023,0,43611,31.7,0,1375.741325
nation,Wales,W92000004,29/05/2023,0,43611,31.7,0,1375.741325
nation,Wales,W92000004,28/05/2023,0,43611,31.7,0,1375.741325
nation,Wales,W92000004,27/05/2023,0,43611,31.7,0,1375.741325
nation,Wales,W92000004,26/05/2023,0,43611,31.7,0,1375.741325
nation,Wales,W92000004,25/05/2023,0,43611,31.7,0,1375.741325
nation,Wales,W92000004,24/05/2023,6,43611,31.7,0.189274448,1375.741325
nation,Wales,W92000004,23/05/2023,0,43605,31.7,0,1375.55205
nation,Wales,W92000004,22/05/2023,0,43605,31.7,0,1375.55205
nation,Wales,W92000004,21/05/2023,0,43605,31.7,0,1375.55205
nation,Wales,W92000004,20/05/2023,0,43605,31.7,0,1375.55205
nation,Wales,W92000004,19/05/2023,0,43605,31.7,0,1375.55205
nation,Wales,W92000004,18/05/2023,0,43605,31.7,0,1375.55205
nation,Wales,W92000004,17/05/2023,3,43605,31.7,0.094637224,1375.55205
nation,Wales,W92000004,16/05/2023,0,43602,31.7,0,1375.457413
nation,Wales,W92000004,15/05/2023,0,43602,31.7,0,1375.457413
nation,Wales,W92000004,14/05/2023,0,43602,31.7,0,1375.457413
nation,Wales,W92000004,13/05/2023,0,43602,31.7,0,1375.457413
nation,Wales,W92000004,12/05/2023,0,43602,31.7,0,1375.457413
nation,Wales,W92000004,11/05/2023,0,43602,31.7,0,1375.457413
nation,Wales,W92000004,10/05/2023,4,43602,31.7,0.126182965,1375.457413
nation,Wales,W92000004,09/05/2023,0,43598,31.7,0,1375.33123
nation,Wales,W92000004,08/05/2023,0,43598,31.7,0,1375.33123
nation,Wales,W92000004,07/05/2023,0,43598,31.7,0,1375.33123
nation,Wales,W92000004,06/05/2023,0,43598,31.7,0,1375.33123
nation,Wales,W92000004,05/05/2023,0,43598,31.7,0,1375.33123
nation,Wales,W92000004,04/05/2023,0,43598,31.7,0,1375.33123
nation,Wales,W92000004,03/05/2023,7,43598,31.7,0.220820189,1375.33123
nation,Wales,W92000004,02/05/2023,0,43591,31.7,0,1375.11041
nation,Wales,W92000004,01/05/2023,0,43591,31.7,0,1375.11041
nation,Wales,W92000004,30/04/2023,0,43591,31.7,0,1375.11041
nation,Wales,W92000004,29/04/2023,0,43591,31.7,0,1375.11041
nation,Wales,W92000004,28/04/2023,0,43591,31.7,0,1375.11041
nation,Wales,W92000004,27/04/2023,0,43591,31.7,0,1375.11041
nation,Wales,W92000004,26/04/2023,6,43591,31.7,0.189274448,1375.11041
nation,Wales,W92000004,25/04/2023,0,43585,31.7,0,1374.921136
nation,Wales,W92000004,24/04/2023,0,43585,31.7,0,1374.921136
nation,Wales,W92000004,23/04/2023,0,43585,31.7,0,1374.921136
nation,Wales,W92000004,22/04/2023,0,43585,31.7,0,1374.921136
nation,Wales,W92000004,21/04/2023,0,43585,31.7,0,1374.921136
nation,Wales,W92000004,20/04/2023,0,43585,31.7,0,1374.921136
nation,Wales,W92000004,19/04/2023,4,43585,31.7,0.126182965,1374.921136
nation,Wales,W92000004,18/04/2023,0,43581,31.7,0,1374.794953
nation,Wales,W92000004,17/04/2023,0,43581,31.7,0,1374.794953
nation,Wales,W92000004,16/04/2023,0,43581,31.7,0,1374.794953
nation,Wales,W92000004,15/04/2023,0,43581,31.7,0,1374.794953
nation,Wales,W92000004,14/04/2023,0,43581,31.7,0,1374.794953
nation,Wales,W92000004,13/04/2023,0,43581,31.7,0,1374.794953
nation,Wales,W92000004,12/04/2023,5,43581,31.7,0.157728707,1374.794953
nation,Wales,W92000004,11/04/2023,0,43576,31.7,0,1374.637224
nation,Wales,W92000004,10/04/2023,0,43576,31.7,0,1374.637224
nation,Wales,W92000004,09/04/2023,0,43576,31.7,0,1374.637224
nation,Wales,W92000004,08/04/2023,0,43576,31.7,0,1374.637224
nation,Wales,W92000004,07/04/2023,0,43576,31.7,0,1374.637224
nation,Wales,W92000004,06/04/2023,0,43576,31.7,0,1374.637224
nation,Wales,W92000004,05/04/2023,6,43576,31.7,0.189274448,1374.637224
nation,Wales,W92000004,04/04/2023,0,43570,31.7,0,1374.44795
nation,Wales,W92000004,03/04/2023,0,43570,31.7,0,1374.44795
nation,Wales,W92000004,02/04/2023,0,43570,31.7,0,1374.44795
nation,Wales,W92000004,01/04/2023,0,43570,31.7,0,1374.44795
nation,Wales,W92000004,31/03/2023,0,43570,31.7,0,1374.44795
nation,Wales,W92000004,30/03/2023,0,43570,31.7,0,1374.44795
nation,Wales,W92000004,29/03/2023,13,43570,31.7,0.410094637,1374.44795
nation,Wales,W92000004,28/03/2023,0,43557,31.7,0,1374.037855
